Date_Ref,Cod_Marca,Descr_Marca,Cod_Loja,Descr_Loja,Matricula,Vlr _Venda
12/1/2025,10,PRETO,33,LOJA-33,MATRIC-144,"1201,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"1202,00"
12/1/2025,10,PRETO,53,LOJA-53,MATRIC-482,"1202,95"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-268,"1203,00"
12/1/2025,10,PRETO,45,LOJA-45,MATRIC-138,"1204,00"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-417,"1204,40"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-563,"1204,50"
12/1/2025,10,PRETO,50,LOJA-50,MATRIC-116,"1205,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1209,05"
12/1/2025,10,PRETO,34,LOJA-34,MATRIC-35,"1215,00"
12/1/2025,10,PRETO,78,LOJA-78,MATRIC-513,"1219,15"
12/1/2025,20,BRANCO,79,LOJA-79,MATRIC-594,"1220,00"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-501,"1222,00"
12/1/2025,10,PRETO,17,LOJA-17,MATRIC-235,"1232,20"
12/1/2025,30,AZUL,46,LOJA-46,MATRIC-566,"1234,00"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-609,"1235,00"
12/1/2025,10,PRETO,23,LOJA-23,MATRIC-601,"1235,00"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-554,"1244,00"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1244,00"
12/1/2025,10,PRETO,73,LOJA-73,MATRIC-457,"1244,00"
12/1/2025,20,BRANCO,65,LOJA-65,MATRIC-85,"1245,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1245,00"
12/1/2025,20,BRANCO,41,LOJA-41,MATRIC-456,"1245,00"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-420,"1245,75"
12/1/2025,10,PRETO,8,LOJA-8,MATRIC-46,"1251,20"
12/1/2025,10,PRETO,22,LOJA-22,MATRIC-560,"1252,00"
12/1/2025,10,PRETO,48,LOJA-48,MATRIC-559,"1252,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1253,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1255,00"
12/1/2025,20,BRANCO,79,LOJA-79,MATRIC-599,"1255,00"
12/1/2025,10,PRETO,50,LOJA-50,MATRIC-30,"1255,00"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-532,"1257,50"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-609,"1260,00"
12/1/2025,20,BRANCO,79,LOJA-79,MATRIC-129,"1260,00"
12/1/2025,10,PRETO,35,LOJA-35,MATRIC-598,"1260,10"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-501,"1262,00"
12/1/2025,30,AZUL,46,LOJA-46,MATRIC-524,"1262,40"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1263,50"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-504,"1263,55"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1265,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"1265,00"
12/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-189,"1265,20"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1273,00"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-180,"1274,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1275,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1275,00"
12/1/2025,20,BRANCO,79,LOJA-79,MATRIC-594,"1280,00"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1284,00"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1285,00"
12/1/2025,10,PRETO,19,LOJA-19,MATRIC-361,"1288,00"
12/1/2025,10,PRETO,29,LOJA-29,MATRIC-215,"1291,00"
12/1/2025,10,PRETO,4,LOJA-4,MATRIC-329,"1291,40"
12/1/2025,10,PRETO,38,LOJA-38,MATRIC-448,"1292,00"
12/1/2025,10,PRETO,54,LOJA-54,MATRIC-79,"1293,00"
12/1/2025,10,PRETO,54,LOJA-54,MATRIC-219,"1293,00"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1294,00"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-343,"1298,55"
12/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-78,"1299,15"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-501,"1300,00"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1303,30"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-517,"1304,00"
12/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1305,00"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-548,"1308,20"
12/1/2025,10,PRETO,29,LOJA-29,MATRIC-102,"1308,65"
12/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"1313,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-528,"1313,00"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1314,00"
12/1/2025,10,PRETO,50,LOJA-50,MATRIC-30,"1314,90"
12/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"1315,00"
12/1/2025,10,PRETO,8,LOJA-8,MATRIC-317,"1315,20"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1319,30"
12/1/2025,10,PRETO,76,LOJA-76,MATRIC-33,"1324,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-237,"1324,00"
12/1/2025,10,PRETO,48,LOJA-48,MATRIC-496,"1324,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-422,"1326,20"
12/1/2025,20,BRANCO,43,LOJA-43,MATRIC-291,"1330,00"
12/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"1331,00"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1332,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-237,"1332,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1333,10"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-334,"1340,10"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1342,00"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-386,"1343,00"
12/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"1344,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1345,00"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-536,"1345,00"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1345,00"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-548,"1345,00"
12/1/2025,20,BRANCO,57,LOJA-57,MATRIC-401,"1345,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1346,50"
12/1/2025,10,PRETO,26,LOJA-26,MATRIC-463,"1350,60"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1351,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1355,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1355,00"
12/1/2025,20,BRANCO,49,LOJA-49,MATRIC-125,"1355,00"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-350,"1358,80"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"1360,00"
12/1/2025,20,BRANCO,43,LOJA-43,MATRIC-204,"1360,00"
12/1/2025,10,PRETO,45,LOJA-45,MATRIC-523,"1361,50"
12/1/2025,10,PRETO,29,LOJA-29,MATRIC-102,"1362,30"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1362,70"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-502,"1363,00"
12/1/2025,10,PRETO,38,LOJA-38,MATRIC-489,"1363,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-237,"1363,05"
12/1/2025,10,PRETO,62,LOJA-62,MATRIC-149,"1364,00"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-609,"1365,00"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-343,"1365,00"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-427,"1366,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-374,"1366,40"
12/1/2025,10,PRETO,58,LOJA-58,MATRIC-565,"1373,15"
12/1/2025,10,PRETO,42,LOJA-42,MATRIC-137,"1375,00"
12/1/2025,20,BRANCO,51,LOJA-51,MATRIC-184,"1375,00"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-354,"1381,20"
12/1/2025,10,PRETO,18,LOJA-18,MATRIC-433,"1382,25"
12/1/2025,20,BRANCO,70,LOJA-70,MATRIC-164,"1385,00"
12/1/2025,20,BRANCO,70,LOJA-70,MATRIC-164,"1385,00"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-156,"1385,00"
12/1/2025,20,BRANCO,79,LOJA-79,MATRIC-61,"1385,00"
12/1/2025,20,BRANCO,40,LOJA-40,MATRIC-477,"1385,00"
12/1/2025,20,BRANCO,40,LOJA-40,MATRIC-477,"1385,00"
12/1/2025,20,BRANCO,43,LOJA-43,MATRIC-236,"1385,00"
12/1/2025,20,BRANCO,43,LOJA-43,MATRIC-204,"1385,00"
12/1/2025,20,BRANCO,49,LOJA-49,MATRIC-125,"1385,00"
12/1/2025,20,BRANCO,51,LOJA-51,MATRIC-184,"1385,00"
12/1/2025,20,BRANCO,56,LOJA-56,MATRIC-383,"1385,00"
12/1/2025,20,BRANCO,57,LOJA-57,MATRIC-466,"1385,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-70,"1387,20"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-504,"1387,70"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-284,"1390,20"
12/1/2025,30,AZUL,46,LOJA-46,MATRIC-521,"1391,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1391,50"
12/1/2025,10,PRETO,26,LOJA-26,MATRIC-163,"1393,15"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1394,00"
12/1/2025,10,PRETO,33,LOJA-33,MATRIC-60,"1394,00"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-460,"1399,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-502,"1401,00"
12/1/2025,10,PRETO,38,LOJA-38,MATRIC-491,"1401,10"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-354,"1402,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1403,50"
12/1/2025,10,PRETO,6,LOJA-6,MATRIC-510,"1404,20"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1407,00"
12/1/2025,20,BRANCO,49,LOJA-49,MATRIC-101,"1410,00"
12/1/2025,20,BRANCO,51,LOJA-51,MATRIC-231,"1410,00"
12/1/2025,10,PRETO,42,LOJA-42,MATRIC-166,"1411,00"
12/1/2025,10,PRETO,76,LOJA-76,MATRIC-72,"1411,80"
12/1/2025,10,PRETO,68,LOJA-68,MATRIC-228,"1412,00"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-441,"1413,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-268,"1413,00"
12/1/2025,10,PRETO,10,LOJA-10,MATRIC-424,"1413,00"
12/1/2025,30,AZUL,46,LOJA-46,MATRIC-524,"1413,00"
12/1/2025,10,PRETO,29,LOJA-29,MATRIC-215,"1415,10"
12/1/2025,10,PRETO,58,LOJA-58,MATRIC-544,"1416,30"
12/1/2025,10,PRETO,42,LOJA-42,MATRIC-166,"1417,30"
12/1/2025,10,PRETO,48,LOJA-48,MATRIC-531,"1419,40"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-237,"1421,10"
12/1/2025,10,PRETO,31,LOJA-31,MATRIC-52,"1421,65"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1422,20"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-258,"1422,30"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-562,"1422,60"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-517,"1423,00"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-380,"1423,00"
12/1/2025,10,PRETO,25,LOJA-25,MATRIC-355,"1425,05"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1427,20"
12/1/2025,30,AZUL,46,LOJA-46,MATRIC-514,"1428,00"
12/1/2025,10,PRETO,6,LOJA-6,MATRIC-400,"1430,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-237,"1433,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-528,"1434,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1434,00"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-334,"1435,05"
12/1/2025,10,PRETO,45,LOJA-45,MATRIC-289,"1436,05"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1437,70"
12/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1439,10"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1439,60"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-267,"1441,00"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1443,00"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1443,50"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1444,00"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1444,20"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1444,25"
12/1/2025,20,BRANCO,70,LOJA-70,MATRIC-39,"1445,00"
12/1/2025,10,PRETO,34,LOJA-34,MATRIC-54,"1445,20"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-420,"1448,30"
12/1/2025,10,PRETO,53,LOJA-53,MATRIC-445,"1448,80"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"1450,00"
12/1/2025,20,BRANCO,79,LOJA-79,MATRIC-594,"1450,00"
12/1/2025,20,BRANCO,51,LOJA-51,MATRIC-231,"1450,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-492,"1451,25"
12/1/2025,10,PRETO,19,LOJA-19,MATRIC-412,"1452,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1454,00"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1455,20"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-365,"1458,20"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-374,"1458,75"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-562,"1459,60"
12/1/2025,10,PRETO,4,LOJA-4,MATRIC-432,"1459,90"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-609,"1460,00"
12/1/2025,10,PRETO,45,LOJA-45,MATRIC-220,"1460,25"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1461,10"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-258,"1462,00"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-284,"1468,05"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-460,"1468,30"
12/1/2025,20,BRANCO,40,LOJA-40,MATRIC-425,"1470,00"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-554,"1470,60"
12/1/2025,10,PRETO,13,LOJA-13,MATRIC-415,"1471,00"
12/1/2025,10,PRETO,45,LOJA-45,MATRIC-220,"1473,60"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1474,00"
12/1/2025,10,PRETO,29,LOJA-29,MATRIC-215,"1474,00"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1478,07"
12/1/2025,10,PRETO,25,LOJA-25,MATRIC-359,"1480,00"
12/1/2025,10,PRETO,76,LOJA-76,MATRIC-72,"1482,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1483,00"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1484,00"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-324,"1488,10"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-43,"1490,30"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-441,"1492,00"
12/1/2025,10,PRETO,48,LOJA-48,MATRIC-531,"1492,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"1493,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-502,"1493,00"
12/1/2025,10,PRETO,8,LOJA-8,MATRIC-317,"1493,00"
12/1/2025,10,PRETO,35,LOJA-35,MATRIC-596,"1493,00"
12/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1493,00"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-420,"1494,00"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1501,00"
12/1/2025,10,PRETO,18,LOJA-18,MATRIC-487,"1503,00"
12/1/2025,10,PRETO,29,LOJA-29,MATRIC-288,"1504,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-214,"1505,05"
12/1/2025,10,PRETO,48,LOJA-48,MATRIC-496,"1506,60"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1507,22"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-562,"1510,80"
12/1/2025,10,PRETO,23,LOJA-23,MATRIC-398,"1511,00"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-354,"1513,00"
12/1/2025,10,PRETO,23,LOJA-23,MATRIC-608,"1513,00"
12/1/2025,10,PRETO,14,LOJA-14,MATRIC-302,"1515,70"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1518,20"
12/1/2025,10,PRETO,4,LOJA-4,MATRIC-413,"1520,70"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-192,"1521,00"
12/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"1521,80"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1522,00"
12/1/2025,10,PRETO,78,LOJA-78,MATRIC-297,"1522,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1523,00"
12/1/2025,10,PRETO,33,LOJA-33,MATRIC-37,"1523,00"
12/1/2025,10,PRETO,73,LOJA-73,MATRIC-457,"1524,00"
12/1/2025,20,BRANCO,75,LOJA-75,MATRIC-156,"1525,00"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-427,"1525,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-237,"1531,00"
12/1/2025,10,PRETO,2,LOJA-2,MATRIC-392,"1531,00"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1531,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-214,"1532,05"
12/1/2025,10,PRETO,10,LOJA-10,MATRIC-357,"1533,00"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-258,"1533,00"
12/1/2025,20,BRANCO,40,LOJA-40,MATRIC-369,"1535,00"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-191,"1535,40"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1535,75"
12/1/2025,10,PRETO,67,LOJA-67,MATRIC-118,"1536,65"
12/1/2025,10,PRETO,25,LOJA-25,MATRIC-355,"1538,30"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-492,"1539,10"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1540,10"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1541,00"
12/1/2025,10,PRETO,23,LOJA-23,MATRIC-604,"1541,00"
12/1/2025,10,PRETO,3,LOJA-3,MATRIC-515,"1541,40"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1542,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-504,"1542,00"
12/1/2025,10,PRETO,38,LOJA-38,MATRIC-489,"1542,00"
12/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1542,00"
12/1/2025,10,PRETO,4,LOJA-4,MATRIC-446,"1543,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1543,20"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1555,85"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-492,"1558,85"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1559,45"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-470,"1561,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-192,"1562,00"
12/1/2025,10,PRETO,8,LOJA-8,MATRIC-319,"1562,00"
12/1/2025,10,PRETO,18,LOJA-18,MATRIC-381,"1562,00"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-380,"1562,00"
12/1/2025,10,PRETO,76,LOJA-76,MATRIC-33,"1562,55"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1563,00"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1565,60"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1568,20"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-423,"1568,25"
12/1/2025,10,PRETO,6,LOJA-6,MATRIC-400,"1571,15"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1572,00"
12/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1573,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-504,"1573,00"
12/1/2025,10,PRETO,26,LOJA-26,MATRIC-463,"1573,00"
12/1/2025,10,PRETO,33,LOJA-33,MATRIC-38,"1573,00"
12/1/2025,10,PRETO,2,LOJA-2,MATRIC-392,"1574,00"
12/1/2025,10,PRETO,8,LOJA-8,MATRIC-46,"1578,50"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1579,10"
12/1/2025,50,AMARELO,59,LOJA-59,MATRIC-172,"1580,00"
12/1/2025,50,AMARELO,59,LOJA-59,MATRIC-434,"1580,00"
12/1/2025,20,BRANCO,70,LOJA-70,MATRIC-503,"1580,00"
12/1/2025,10,PRETO,4,LOJA-4,MATRIC-432,"1580,55"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1581,00"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1581,50"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-330,"1582,00"
12/1/2025,10,PRETO,10,LOJA-10,MATRIC-377,"1583,30"
12/1/2025,10,PRETO,26,LOJA-26,MATRIC-163,"1583,30"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-350,"1585,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-237,"1589,20"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-330,"1590,00"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-365,"1591,00"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1592,00"
12/1/2025,30,AZUL,46,LOJA-46,MATRIC-514,"1592,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-504,"1593,00"
12/1/2025,10,PRETO,45,LOJA-45,MATRIC-394,"1596,50"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1596,90"
12/1/2025,10,PRETO,6,LOJA-6,MATRIC-473,"1600,00"
12/1/2025,10,PRETO,18,LOJA-18,MATRIC-411,"1601,00"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-563,"1601,10"
12/1/2025,10,PRETO,54,LOJA-54,MATRIC-79,"1601,25"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-334,"1602,00"
12/1/2025,10,PRETO,48,LOJA-48,MATRIC-496,"1602,00"
12/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1602,60"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1603,00"
12/1/2025,10,PRETO,71,LOJA-71,MATRIC-528,"1603,00"
12/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-2,"1603,00"
12/1/2025,10,PRETO,22,LOJA-22,MATRIC-497,"1603,05"
12/1/2025,10,PRETO,78,LOJA-78,MATRIC-513,"1604,05"
12/1/2025,10,PRETO,42,LOJA-42,MATRIC-254,"1604,15"
12/1/2025,10,PRETO,4,LOJA-4,MATRIC-603,"1609,05"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-562,"1610,95"
12/1/2025,10,PRETO,23,LOJA-23,MATRIC-601,"1612,00"
12/1/2025,10,PRETO,13,LOJA-13,MATRIC-415,"1612,15"
12/1/2025,10,PRETO,14,LOJA-14,MATRIC-200,"1615,05"
12/1/2025,10,PRETO,42,LOJA-42,MATRIC-254,"1615,30"
12/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1616,00"
12/1/2025,10,PRETO,80,LOJA-80,MATRIC-214,"1620,00"
12/1/2025,10,PRETO,38,LOJA-38,MATRIC-491,"1621,00"
12/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-344,"1622,00"
12/1/2025,10,PRETO,10,LOJA-10,MATRIC-357,"1622,00"
12/1/2025,10,PRETO,10,LOJA-10,MATRIC-424,"1622,00"
12/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-421,"1622,20"
12/1/2025,10,PRETO,60,LOJA-60,MATRIC-354,"1623,35"
12/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1623,50"
12/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1626,60"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-564,"1626,75"
12/1/2025,10,PRETO,4,LOJA-4,MATRIC-545,"1630,20"
12/1/2025,10,PRETO,63,LOJA-63,MATRIC-135,"1633,00"
12/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1633,00"
12/1/2025,10,PRETO,73,LOJA-73,MATRIC-506,"1640,00"
12/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1641,00"
12/1/2025,30,AZUL,55,LOJA-55,MATRIC-564,"1643,50"
12/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-2,"1644,00"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-324,"1648,60"
12/1/2025,10,PRETO,11,LOJA-11,MATRIC-325,"1651,00"
12/1/2025,10,PRETO,26,LOJA-26,MATRIC-463,"1651,50"
12/1/2025,10,PRETO,78,LOJA-78,MATRIC-513,"1652,00"
12/1/2025,10,PRETO,53,LOJA-53,MATRIC-418,"1652,15"
12/1/2025,10,PRETO,74,LOJA-74,MATRIC-334,"1653,05"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1657,05"
12/1/2025,20,BRANCO,65,LOJA-65,MATRIC-552,"1660,00"
12/1/2025,20,BRANCO,65,LOJA-65,MATRIC-85,"1660,00"
12/1/2025,20,BRANCO,56,LOJA-56,MATRIC-326,"1660,00"
12/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-427,"1660,40"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-283,"1662,00"
12/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1662,35"
12/1/2025,10,PRETO,32,LOJA-32,MATRIC-134,"1664,00"
12/1/2025,20,BRANCO,51,LOJA-51,MATRIC-233,"1665,00"
12/1/2025,10,PRETO,38,LOJA-38,MATRIC-393,"1665,10"
12/1/2025,10,PRETO,10,LOJA-10,MATRIC-424,"1665,70"
12/1/2025,10,PRETO,66,LOJA-66,MATRIC-283,"1669,30"
12/1/2025,10,PRETO,17,LOJA-17,MATRIC-294,"1670,29"
12/1/2025,10,PRETO,52,LOJA-52,MATRIC-258,"1671,00"
12/1/2025,10,PRETO,54,LOJA-54,MATRIC-219,"1671,00"
