Date_Ref,Cod_Marca,Descr_Marca,Cod_Loja,Descr_Loja,Matricula,Vlr _Venda
11/1/2025,20,BRANCO,56,LOJA-56,MATRIC-197,"1490,00"
11/1/2025,10,PRETO,67,LOJA-67,MATRIC-32,"1491,60"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-330,"1491,80"
11/1/2025,10,PRETO,45,LOJA-45,MATRIC-289,"1492,90"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"1493,70"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-350,"1494,55"
11/1/2025,10,PRETO,67,LOJA-67,MATRIC-32,"1495,60"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1496,30"
11/1/2025,10,PRETO,45,LOJA-45,MATRIC-523,"1498,00"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1498,00"
11/1/2025,10,PRETO,22,LOJA-22,MATRIC-481,"1498,20"
11/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"1499,59"
11/1/2025,10,PRETO,6,LOJA-6,MATRIC-400,"1501,30"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1502,50"
11/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1503,15"
11/1/2025,10,PRETO,78,LOJA-78,MATRIC-475,"1504,45"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1504,65"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"1505,00"
11/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"1507,30"
11/1/2025,10,PRETO,35,LOJA-35,MATRIC-22,"1509,60"
11/1/2025,10,PRETO,74,LOJA-74,MATRIC-532,"1509,70"
11/1/2025,10,PRETO,32,LOJA-32,MATRIC-134,"1511,20"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1514,60"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-72,"1518,20"
11/1/2025,10,PRETO,68,LOJA-68,MATRIC-252,"1520,40"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-423,"1521,00"
11/1/2025,10,PRETO,6,LOJA-6,MATRIC-473,"1521,25"
11/1/2025,10,PRETO,72,LOJA-72,MATRIC-409,"1523,70"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-355,"1523,90"
11/1/2025,10,PRETO,26,LOJA-26,MATRIC-124,"1524,30"
11/1/2025,20,BRANCO,65,LOJA-65,MATRIC-552,"1525,00"
11/1/2025,10,PRETO,68,LOJA-68,MATRIC-252,"1525,30"
11/1/2025,10,PRETO,45,LOJA-45,MATRIC-289,"1525,68"
11/1/2025,10,PRETO,44,LOJA-44,MATRIC-210,"1526,80"
11/1/2025,10,PRETO,48,LOJA-48,MATRIC-287,"1529,00"
11/1/2025,10,PRETO,32,LOJA-32,MATRIC-134,"1529,20"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1529,40"
11/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1531,60"
11/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"1533,20"
11/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1539,70"
11/1/2025,10,PRETO,50,LOJA-50,MATRIC-116,"1539,90"
11/1/2025,10,PRETO,60,LOJA-60,MATRIC-507,"1540,50"
11/1/2025,10,PRETO,4,LOJA-4,MATRIC-329,"1541,10"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1541,22"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1541,40"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1545,37"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-359,"1545,60"
11/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-78,"1546,30"
11/1/2025,10,PRETO,38,LOJA-38,MATRIC-489,"1548,90"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1549,65"
11/1/2025,30,AZUL,21,LOJA-21,MATRIC-536,"1550,00"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1551,65"
11/1/2025,10,PRETO,4,LOJA-4,MATRIC-432,"1554,40"
11/1/2025,20,BRANCO,65,LOJA-65,MATRIC-556,"1555,00"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-503,"1560,00"
11/1/2025,10,PRETO,9,LOJA-9,MATRIC-263,"1560,20"
11/1/2025,10,PRETO,32,LOJA-32,MATRIC-3,"1562,00"
11/1/2025,10,PRETO,23,LOJA-23,MATRIC-608,"1563,10"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-454,"1564,00"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-418,"1564,60"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-347,"1565,70"
11/1/2025,10,PRETO,18,LOJA-18,MATRIC-433,"1566,20"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1572,20"
11/1/2025,10,PRETO,31,LOJA-31,MATRIC-126,"1574,20"
11/1/2025,10,PRETO,29,LOJA-29,MATRIC-215,"1574,50"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-609,"1575,00"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1578,35"
11/1/2025,10,PRETO,8,LOJA-8,MATRIC-317,"1579,90"
11/1/2025,50,AMARELO,59,LOJA-59,MATRIC-205,"1580,00"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-164,"1580,00"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"1580,00"
11/1/2025,20,BRANCO,79,LOJA-79,MATRIC-129,"1580,00"
11/1/2025,10,PRETO,22,LOJA-22,MATRIC-560,"1581,00"
11/1/2025,10,PRETO,78,LOJA-78,MATRIC-513,"1582,65"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1584,20"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1585,00"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1585,28"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-340,"1585,60"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-420,"1589,30"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-156,"1590,00"
11/1/2025,20,BRANCO,79,LOJA-79,MATRIC-7,"1590,00"
11/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-78,"1590,25"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-469,"1591,20"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1594,40"
11/1/2025,10,PRETO,22,LOJA-22,MATRIC-303,"1594,70"
11/1/2025,20,BRANCO,79,LOJA-79,MATRIC-129,"1595,00"
11/1/2025,10,PRETO,26,LOJA-26,MATRIC-142,"1596,10"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"1596,20"
11/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-344,"1596,50"
11/1/2025,20,BRANCO,51,LOJA-51,MATRIC-184,"1600,00"
11/1/2025,10,PRETO,7,LOJA-7,MATRIC-82,"1602,40"
11/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1603,35"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-374,"1604,00"
11/1/2025,10,PRETO,15,LOJA-15,MATRIC-451,"1604,59"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-276,"1606,75"
11/1/2025,10,PRETO,35,LOJA-35,MATRIC-598,"1607,20"
11/1/2025,10,PRETO,52,LOJA-52,MATRIC-324,"1608,00"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-445,"1609,95"
11/1/2025,10,PRETO,11,LOJA-11,MATRIC-148,"1617,50"
11/1/2025,10,PRETO,48,LOJA-48,MATRIC-496,"1617,90"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1621,80"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-374,"1623,00"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1623,70"
11/1/2025,10,PRETO,11,LOJA-11,MATRIC-322,"1624,00"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-450,"1625,00"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"1625,00"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-445,"1625,85"
11/1/2025,10,PRETO,48,LOJA-48,MATRIC-496,"1628,50"
11/1/2025,10,PRETO,32,LOJA-32,MATRIC-86,"1628,60"
11/1/2025,10,PRETO,33,LOJA-33,MATRIC-144,"1629,80"
11/1/2025,20,BRANCO,43,LOJA-43,MATRIC-291,"1630,00"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1630,20"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1632,90"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-340,"1633,50"
11/1/2025,10,PRETO,74,LOJA-74,MATRIC-334,"1633,80"
11/1/2025,20,BRANCO,65,LOJA-65,MATRIC-556,"1635,00"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1635,10"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1635,80"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1636,60"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1637,30"
11/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"1638,00"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-503,"1640,00"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-350,"1641,05"
11/1/2025,10,PRETO,23,LOJA-23,MATRIC-593,"1643,20"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1643,40"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-501,"1643,50"
11/1/2025,30,AZUL,55,LOJA-55,MATRIC-341,"1646,25"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-550,"1646,90"
11/1/2025,10,PRETO,77,LOJA-77,MATRIC-275,"1647,60"
11/1/2025,10,PRETO,7,LOJA-7,MATRIC-8,"1647,60"
11/1/2025,10,PRETO,62,LOJA-62,MATRIC-216,"1648,40"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-340,"1649,35"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-350,"1649,60"
11/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1649,90"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1650,00"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1650,70"
11/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1651,68"
11/1/2025,30,AZUL,55,LOJA-55,MATRIC-564,"1653,00"
11/1/2025,10,PRETO,45,LOJA-45,MATRIC-394,"1653,20"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1655,05"
11/1/2025,10,PRETO,13,LOJA-13,MATRIC-490,"1656,75"
11/1/2025,10,PRETO,71,LOJA-71,MATRIC-488,"1659,00"
11/1/2025,10,PRETO,50,LOJA-50,MATRIC-273,"1659,80"
11/1/2025,10,PRETO,77,LOJA-77,MATRIC-275,"1661,45"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-506,"1661,60"
11/1/2025,10,PRETO,45,LOJA-45,MATRIC-394,"1662,20"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1664,90"
11/1/2025,10,PRETO,31,LOJA-31,MATRIC-49,"1669,88"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-156,"1670,00"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1670,60"
11/1/2025,30,AZUL,21,LOJA-21,MATRIC-536,"1671,00"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"1672,80"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-525,"1674,10"
11/1/2025,10,PRETO,23,LOJA-23,MATRIC-593,"1674,60"
11/1/2025,10,PRETO,17,LOJA-17,MATRIC-253,"1676,50"
11/1/2025,10,PRETO,9,LOJA-9,MATRIC-181,"1676,90"
11/1/2025,10,PRETO,34,LOJA-34,MATRIC-27,"1676,90"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"1678,35"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1679,20"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1679,20"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-340,"1679,30"
11/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1681,32"
11/1/2025,10,PRETO,11,LOJA-11,MATRIC-274,"1682,50"
11/1/2025,20,BRANCO,79,LOJA-79,MATRIC-599,"1685,00"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1685,30"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1690,00"
11/1/2025,10,PRETO,35,LOJA-35,MATRIC-596,"1695,20"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"1696,10"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1696,70"
11/1/2025,10,PRETO,38,LOJA-38,MATRIC-179,"1698,10"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-517,"1702,10"
11/1/2025,10,PRETO,33,LOJA-33,MATRIC-38,"1702,40"
11/1/2025,10,PRETO,68,LOJA-68,MATRIC-244,"1702,60"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1703,20"
11/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-335,"1704,20"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-445,"1704,80"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1706,10"
11/1/2025,10,PRETO,32,LOJA-32,MATRIC-3,"1706,90"
11/1/2025,10,PRETO,11,LOJA-11,MATRIC-325,"1709,54"
11/1/2025,10,PRETO,8,LOJA-8,MATRIC-269,"1710,60"
11/1/2025,10,PRETO,52,LOJA-52,MATRIC-284,"1712,50"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1714,40"
11/1/2025,10,PRETO,15,LOJA-15,MATRIC-120,"1715,00"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-566,"1718,45"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-524,"1720,80"
11/1/2025,10,PRETO,29,LOJA-29,MATRIC-288,"1721,20"
11/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1721,30"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-72,"1721,90"
11/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-421,"1723,80"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-482,"1723,90"
11/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1724,20"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1725,08"
11/1/2025,30,AZUL,55,LOJA-55,MATRIC-436,"1726,00"
11/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1729,00"
11/1/2025,10,PRETO,28,LOJA-28,MATRIC-76,"1729,10"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1729,20"
11/1/2025,10,PRETO,32,LOJA-32,MATRIC-134,"1729,90"
11/1/2025,20,BRANCO,51,LOJA-51,MATRIC-231,"1730,00"
11/1/2025,10,PRETO,33,LOJA-33,MATRIC-38,"1732,00"
11/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1732,48"
11/1/2025,10,PRETO,60,LOJA-60,MATRIC-507,"1733,40"
11/1/2025,10,PRETO,6,LOJA-6,MATRIC-473,"1736,70"
11/1/2025,10,PRETO,38,LOJA-38,MATRIC-393,"1738,80"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-374,"1740,00"
11/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-189,"1741,10"
11/1/2025,10,PRETO,12,LOJA-12,MATRIC-308,"1743,20"
11/1/2025,10,PRETO,34,LOJA-34,MATRIC-35,"1743,70"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-506,"1744,15"
11/1/2025,10,PRETO,14,LOJA-14,MATRIC-302,"1745,20"
11/1/2025,10,PRETO,38,LOJA-38,MATRIC-393,"1746,60"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-340,"1748,50"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1749,20"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1751,55"
11/1/2025,30,AZUL,55,LOJA-55,MATRIC-436,"1751,80"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-423,"1751,95"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1752,20"
11/1/2025,10,PRETO,68,LOJA-68,MATRIC-252,"1753,65"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-445,"1754,90"
11/1/2025,40,VERMELHO,36,LOJA-36,MATRIC-78,"1756,65"
11/1/2025,10,PRETO,13,LOJA-13,MATRIC-422,"1759,15"
11/1/2025,10,PRETO,78,LOJA-78,MATRIC-520,"1759,45"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-55,"1760,00"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"1765,00"
11/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-26,"1766,80"
11/1/2025,10,PRETO,38,LOJA-38,MATRIC-491,"1767,25"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-418,"1769,16"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1771,90"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1772,30"
11/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1773,00"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-410,"1773,20"
11/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1773,99"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-55,"1775,00"
11/1/2025,20,BRANCO,79,LOJA-79,MATRIC-129,"1775,00"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1776,70"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-378,"1777,45"
11/1/2025,10,PRETO,14,LOJA-14,MATRIC-193,"1777,80"
11/1/2025,10,PRETO,52,LOJA-52,MATRIC-258,"1778,20"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-574,"1780,00"
11/1/2025,20,BRANCO,79,LOJA-79,MATRIC-599,"1780,00"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1782,70"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1783,20"
11/1/2025,20,BRANCO,40,LOJA-40,MATRIC-372,"1785,00"
11/1/2025,10,PRETO,54,LOJA-54,MATRIC-79,"1786,10"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1786,60"
11/1/2025,10,PRETO,4,LOJA-4,MATRIC-413,"1786,65"
11/1/2025,10,PRETO,23,LOJA-23,MATRIC-593,"1787,60"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1791,10"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1792,00"
11/1/2025,10,PRETO,74,LOJA-74,MATRIC-441,"1798,30"
11/1/2025,60,CINZA,39,LOJA-39,MATRIC-351,"1799,00"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-327,"1800,80"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"1801,70"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-550,"1804,60"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1804,80"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-350,"1806,12"
11/1/2025,10,PRETO,19,LOJA-19,MATRIC-537,"1806,40"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-327,"1810,00"
11/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"1810,00"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-417,"1814,00"
11/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"1815,30"
11/1/2025,10,PRETO,13,LOJA-13,MATRIC-437,"1815,80"
11/1/2025,10,PRETO,32,LOJA-32,MATRIC-3,"1820,80"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-474,"1821,00"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-378,"1821,05"
11/1/2025,30,AZUL,55,LOJA-55,MATRIC-385,"1822,00"
11/1/2025,10,PRETO,7,LOJA-7,MATRIC-109,"1823,00"
11/1/2025,10,PRETO,10,LOJA-10,MATRIC-424,"1824,90"
11/1/2025,10,PRETO,18,LOJA-18,MATRIC-381,"1825,50"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-72,"1827,80"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1829,32"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-33,"1831,10"
11/1/2025,10,PRETO,23,LOJA-23,MATRIC-593,"1831,10"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-380,"1834,40"
11/1/2025,10,PRETO,2,LOJA-2,MATRIC-568,"1835,20"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1835,60"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-462,"1836,00"
11/1/2025,10,PRETO,50,LOJA-50,MATRIC-123,"1836,80"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"1837,40"
11/1/2025,10,PRETO,8,LOJA-8,MATRIC-46,"1838,50"
11/1/2025,10,PRETO,34,LOJA-34,MATRIC-27,"1839,40"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-39,"1839,99"
11/1/2025,20,BRANCO,65,LOJA-65,MATRIC-85,"1840,00"
11/1/2025,20,BRANCO,70,LOJA-70,MATRIC-574,"1840,00"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-454,"1840,00"
11/1/2025,10,PRETO,67,LOJA-67,MATRIC-128,"1841,50"
11/1/2025,10,PRETO,73,LOJA-73,MATRIC-347,"1841,80"
11/1/2025,10,PRETO,13,LOJA-13,MATRIC-415,"1842,00"
11/1/2025,10,PRETO,52,LOJA-52,MATRIC-320,"1842,00"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-257,"1846,44"
11/1/2025,10,PRETO,80,LOJA-80,MATRIC-268,"1847,90"
11/1/2025,10,PRETO,2,LOJA-2,MATRIC-440,"1848,34"
11/1/2025,10,PRETO,34,LOJA-34,MATRIC-54,"1852,00"
11/1/2025,10,PRETO,33,LOJA-33,MATRIC-144,"1852,10"
11/1/2025,10,PRETO,33,LOJA-33,MATRIC-38,"1852,50"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-469,"1853,20"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1853,80"
11/1/2025,10,PRETO,26,LOJA-26,MATRIC-163,"1854,00"
11/1/2025,10,PRETO,2,LOJA-2,MATRIC-440,"1854,10"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-482,"1854,65"
11/1/2025,10,PRETO,80,LOJA-80,MATRIC-192,"1857,05"
11/1/2025,10,PRETO,42,LOJA-42,MATRIC-256,"1857,60"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"1857,60"
11/1/2025,10,PRETO,14,LOJA-14,MATRIC-302,"1858,80"
11/1/2025,10,PRETO,11,LOJA-11,MATRIC-148,"1859,20"
11/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"1859,40"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-276,"1860,75"
11/1/2025,10,PRETO,19,LOJA-19,MATRIC-537,"1862,49"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-482,"1863,69"
11/1/2025,10,PRETO,53,LOJA-53,MATRIC-418,"1864,60"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-609,"1865,00"
11/1/2025,20,BRANCO,79,LOJA-79,MATRIC-594,"1865,00"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-417,"1868,40"
11/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-350,"1868,45"
11/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1870,85"
11/1/2025,30,AZUL,21,LOJA-21,MATRIC-536,"1871,00"
11/1/2025,20,BRANCO,49,LOJA-49,MATRIC-125,"1875,00"
11/1/2025,10,PRETO,8,LOJA-8,MATRIC-269,"1875,10"
11/1/2025,10,PRETO,8,LOJA-8,MATRIC-319,"1875,90"
11/1/2025,10,PRETO,62,LOJA-62,MATRIC-270,"1878,30"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-454,"1882,85"
11/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1883,00"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1883,70"
11/1/2025,10,PRETO,78,LOJA-78,MATRIC-513,"1883,90"
11/1/2025,10,PRETO,18,LOJA-18,MATRIC-411,"1884,54"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1885,30"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-417,"1886,30"
11/1/2025,30,AZUL,55,LOJA-55,MATRIC-436,"1887,00"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1887,30"
11/1/2025,10,PRETO,60,LOJA-60,MATRIC-507,"1887,60"
11/1/2025,30,AZUL,47,LOJA-47,MATRIC-423,"1889,15"
11/1/2025,20,BRANCO,65,LOJA-65,MATRIC-14,"1890,00"
11/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1890,70"
11/1/2025,10,PRETO,7,LOJA-7,MATRIC-584,"1891,64"
11/1/2025,10,PRETO,2,LOJA-2,MATRIC-499,"1892,50"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-417,"1892,50"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1895,04"
11/1/2025,10,PRETO,44,LOJA-44,MATRIC-217,"1896,44"
11/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1897,80"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-439,"1898,15"
11/1/2025,10,PRETO,7,LOJA-7,MATRIC-584,"1899,00"
11/1/2025,60,CINZA,39,LOJA-39,MATRIC-345,"1899,00"
11/1/2025,10,PRETO,23,LOJA-23,MATRIC-604,"1899,60"
11/1/2025,20,BRANCO,56,LOJA-56,MATRIC-197,"1902,50"
11/1/2025,10,PRETO,13,LOJA-13,MATRIC-522,"1903,44"
11/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1904,00"
11/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1905,20"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1905,40"
11/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-337,"1908,80"
11/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1909,70"
11/1/2025,10,PRETO,2,LOJA-2,MATRIC-440,"1909,70"
11/1/2025,30,AZUL,46,LOJA-46,MATRIC-521,"1911,40"
11/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"1912,50"
11/1/2025,10,PRETO,15,LOJA-15,MATRIC-468,"1913,10"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-156,"1915,00"
11/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"1915,00"
11/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"1918,20"
11/1/2025,10,PRETO,71,LOJA-71,MATRIC-430,"1919,20"
11/1/2025,10,PRETO,80,LOJA-80,MATRIC-268,"1919,60"
11/1/2025,10,PRETO,3,LOJA-3,MATRIC-515,"1922,20"
11/1/2025,10,PRETO,37,LOJA-37,MATRIC-330,"1924,05"
11/1/2025,10,PRETO,42,LOJA-42,MATRIC-254,"1924,70"
11/1/2025,20,BRANCO,51,LOJA-51,MATRIC-233,"1925,00"
11/1/2025,10,PRETO,45,LOJA-45,MATRIC-138,"1926,20"
11/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-26,"1928,45"
