Date_Ref,Cod_Marca,Descr_Marca,Cod_Loja,Descr_Loja,Matricula,Vlr _Venda
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"994,00"
10/1/2025,10,PRETO,45,LOJA-45,MATRIC-289,"995,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-288,"995,00"
10/1/2025,10,PRETO,60,LOJA-60,MATRIC-365,"996,00"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"996,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"996,00"
10/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-421,"997,00"
10/1/2025,10,PRETO,12,LOJA-12,MATRIC-113,"999,55"
10/1/2025,30,AZUL,55,LOJA-55,MATRIC-436,"1000,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1001,20"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1001,40"
10/1/2025,10,PRETO,60,LOJA-60,MATRIC-554,"1001,45"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-330,"1003,00"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-359,"1005,00"
10/1/2025,20,BRANCO,49,LOJA-49,MATRIC-125,"1005,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1005,00"
10/1/2025,10,PRETO,27,LOJA-27,MATRIC-34,"1006,00"
10/1/2025,10,PRETO,53,LOJA-53,MATRIC-482,"1006,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1010,00"
10/1/2025,30,AZUL,55,LOJA-55,MATRIC-436,"1010,40"
10/1/2025,10,PRETO,15,LOJA-15,MATRIC-468,"1012,45"
10/1/2025,10,PRETO,10,LOJA-10,MATRIC-424,"1013,00"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-337,"1013,85"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1014,40"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1014,95"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1015,00"
10/1/2025,10,PRETO,18,LOJA-18,MATRIC-381,"1015,00"
10/1/2025,10,PRETO,54,LOJA-54,MATRIC-281,"1015,00"
10/1/2025,20,BRANCO,57,LOJA-57,MATRIC-12,"1017,50"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-593,"1018,05"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-491,"1021,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1021,80"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1022,04"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-288,"1023,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1024,00"
10/1/2025,10,PRETO,33,LOJA-33,MATRIC-38,"1024,00"
10/1/2025,10,PRETO,26,LOJA-26,MATRIC-163,"1024,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1025,00"
10/1/2025,10,PRETO,33,LOJA-33,MATRIC-38,"1025,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1026,00"
10/1/2025,10,PRETO,9,LOJA-9,MATRIC-181,"1026,00"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1026,00"
10/1/2025,10,PRETO,48,LOJA-48,MATRIC-531,"1026,00"
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-528,"1026,00"
10/1/2025,10,PRETO,22,LOJA-22,MATRIC-481,"1026,00"
10/1/2025,10,PRETO,48,LOJA-48,MATRIC-531,"1027,05"
10/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1031,00"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"1033,84"
10/1/2025,10,PRETO,62,LOJA-62,MATRIC-149,"1034,00"
10/1/2025,10,PRETO,62,LOJA-62,MATRIC-270,"1035,00"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"1035,00"
10/1/2025,10,PRETO,45,LOJA-45,MATRIC-138,"1035,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1035,00"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1036,00"
10/1/2025,10,PRETO,33,LOJA-33,MATRIC-68,"1036,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1038,40"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-601,"1039,20"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-242,"1043,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1043,00"
10/1/2025,10,PRETO,62,LOJA-62,MATRIC-216,"1043,00"
10/1/2025,10,PRETO,54,LOJA-54,MATRIC-79,"1044,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1045,00"
10/1/2025,10,PRETO,34,LOJA-34,MATRIC-27,"1045,15"
10/1/2025,10,PRETO,17,LOJA-17,MATRIC-294,"1047,80"
10/1/2025,10,PRETO,53,LOJA-53,MATRIC-482,"1048,40"
10/1/2025,10,PRETO,45,LOJA-45,MATRIC-394,"1050,20"
10/1/2025,10,PRETO,74,LOJA-74,MATRIC-441,"1054,00"
10/1/2025,10,PRETO,67,LOJA-67,MATRIC-32,"1054,00"
10/1/2025,30,AZUL,47,LOJA-47,MATRIC-374,"1057,00"
10/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-427,"1057,00"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1058,35"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-215,"1062,65"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1065,00"
10/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-26,"1065,80"
10/1/2025,10,PRETO,63,LOJA-63,MATRIC-135,"1066,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1066,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-283,"1067,28"
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-488,"1069,43"
10/1/2025,20,BRANCO,43,LOJA-43,MATRIC-291,"1070,00"
10/1/2025,10,PRETO,17,LOJA-17,MATRIC-294,"1071,10"
10/1/2025,10,PRETO,18,LOJA-18,MATRIC-411,"1073,00"
10/1/2025,10,PRETO,3,LOJA-3,MATRIC-515,"1074,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-288,"1075,00"
10/1/2025,20,BRANCO,56,LOJA-56,MATRIC-197,"1075,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1075,20"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1076,00"
10/1/2025,10,PRETO,33,LOJA-33,MATRIC-68,"1076,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-288,"1076,30"
10/1/2025,20,BRANCO,51,LOJA-51,MATRIC-184,"1080,00"
10/1/2025,10,PRETO,4,LOJA-4,MATRIC-413,"1082,00"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-601,"1083,90"
10/1/2025,30,AZUL,46,LOJA-46,MATRIC-474,"1084,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1084,00"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-520,"1085,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1085,00"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-550,"1086,00"
10/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-26,"1087,30"
10/1/2025,10,PRETO,63,LOJA-63,MATRIC-169,"1091,30"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-242,"1094,00"
10/1/2025,10,PRETO,74,LOJA-74,MATRIC-441,"1094,00"
10/1/2025,10,PRETO,42,LOJA-42,MATRIC-166,"1096,00"
10/1/2025,10,PRETO,50,LOJA-50,MATRIC-241,"1096,40"
10/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-427,"1097,00"
10/1/2025,10,PRETO,68,LOJA-68,MATRIC-244,"1098,40"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-330,"1098,60"
10/1/2025,60,CINZA,39,LOJA-39,MATRIC-351,"1100,00"
10/1/2025,10,PRETO,74,LOJA-74,MATRIC-532,"1102,10"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1103,00"
10/1/2025,10,PRETO,53,LOJA-53,MATRIC-418,"1103,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1104,50"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1105,00"
10/1/2025,10,PRETO,4,LOJA-4,MATRIC-414,"1105,00"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1106,00"
10/1/2025,10,PRETO,62,LOJA-62,MATRIC-216,"1109,40"
10/1/2025,10,PRETO,3,LOJA-3,MATRIC-501,"1110,80"
10/1/2025,10,PRETO,4,LOJA-4,MATRIC-432,"1112,00"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1114,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1114,40"
10/1/2025,10,PRETO,45,LOJA-45,MATRIC-194,"1115,80"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-359,"1116,05"
10/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1116,20"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-257,"1116,85"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1117,60"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-410,"1119,00"
10/1/2025,10,PRETO,10,LOJA-10,MATRIC-357,"1119,05"
10/1/2025,10,PRETO,26,LOJA-26,MATRIC-150,"1120,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-288,"1121,90"
10/1/2025,10,PRETO,6,LOJA-6,MATRIC-473,"1124,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-410,"1124,20"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"1125,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-460,"1125,00"
10/1/2025,10,PRETO,53,LOJA-53,MATRIC-445,"1125,00"
10/1/2025,10,PRETO,4,LOJA-4,MATRIC-413,"1125,50"
10/1/2025,10,PRETO,9,LOJA-9,MATRIC-328,"1132,30"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-529,"1134,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-448,"1134,88"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1135,00"
10/1/2025,20,BRANCO,56,LOJA-56,MATRIC-197,"1135,00"
10/1/2025,20,BRANCO,57,LOJA-57,MATRIC-426,"1135,00"
10/1/2025,10,PRETO,9,LOJA-9,MATRIC-301,"1136,00"
10/1/2025,10,PRETO,53,LOJA-53,MATRIC-530,"1136,65"
10/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1139,00"
10/1/2025,10,PRETO,7,LOJA-7,MATRIC-109,"1139,10"
10/1/2025,20,BRANCO,49,LOJA-49,MATRIC-133,"1140,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-489,"1143,69"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-257,"1144,00"
10/1/2025,20,BRANCO,56,LOJA-56,MATRIC-197,"1145,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-491,"1145,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1145,60"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-93,"1146,10"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-355,"1146,65"
10/1/2025,10,PRETO,4,LOJA-4,MATRIC-446,"1148,40"
10/1/2025,10,PRETO,74,LOJA-74,MATRIC-334,"1148,40"
10/1/2025,20,BRANCO,56,LOJA-56,MATRIC-197,"1150,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1150,80"
10/1/2025,10,PRETO,27,LOJA-27,MATRIC-158,"1153,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-543,"1153,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-491,"1153,30"
10/1/2025,10,PRETO,53,LOJA-53,MATRIC-418,"1154,00"
10/1/2025,10,PRETO,12,LOJA-12,MATRIC-578,"1154,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1154,00"
10/1/2025,10,PRETO,2,LOJA-2,MATRIC-568,"1154,30"
10/1/2025,20,BRANCO,49,LOJA-49,MATRIC-119,"1155,00"
10/1/2025,10,PRETO,62,LOJA-62,MATRIC-270,"1156,05"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-283,"1157,40"
10/1/2025,10,PRETO,48,LOJA-48,MATRIC-287,"1159,73"
10/1/2025,20,BRANCO,41,LOJA-41,MATRIC-591,"1160,00"
10/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1160,00"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-343,"1161,85"
10/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1163,00"
10/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-378,"1163,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1163,00"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-513,"1164,95"
10/1/2025,30,AZUL,46,LOJA-46,MATRIC-474,"1171,00"
10/1/2025,10,PRETO,7,LOJA-7,MATRIC-82,"1173,00"
10/1/2025,10,PRETO,52,LOJA-52,MATRIC-258,"1173,80"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-448,"1174,00"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1174,00"
10/1/2025,10,PRETO,48,LOJA-48,MATRIC-496,"1174,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"1174,00"
10/1/2025,10,PRETO,31,LOJA-31,MATRIC-28,"1175,00"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1175,00"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-346,"1175,00"
10/1/2025,20,BRANCO,56,LOJA-56,MATRIC-383,"1175,00"
10/1/2025,50,AMARELO,59,LOJA-59,MATRIC-464,"1175,00"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-601,"1175,00"
10/1/2025,20,BRANCO,40,LOJA-40,MATRIC-425,"1175,00"
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-488,"1176,00"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1182,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-53,"1183,00"
10/1/2025,10,PRETO,42,LOJA-42,MATRIC-166,"1183,55"
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-488,"1184,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-257,"1184,00"
10/1/2025,10,PRETO,27,LOJA-27,MATRIC-34,"1184,00"
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1185,00"
10/1/2025,10,PRETO,62,LOJA-62,MATRIC-270,"1185,00"
10/1/2025,10,PRETO,26,LOJA-26,MATRIC-250,"1185,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1185,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1185,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-72,"1185,00"
10/1/2025,20,BRANCO,65,LOJA-65,MATRIC-14,"1185,00"
10/1/2025,10,PRETO,42,LOJA-42,MATRIC-254,"1185,99"
10/1/2025,10,PRETO,48,LOJA-48,MATRIC-531,"1186,30"
10/1/2025,10,PRETO,60,LOJA-60,MATRIC-507,"1187,40"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-553,"1188,40"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-560,"1188,40"
10/1/2025,20,BRANCO,41,LOJA-41,MATRIC-66,"1190,00"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-279,"1190,30"
10/1/2025,10,PRETO,31,LOJA-31,MATRIC-84,"1191,10"
10/1/2025,10,PRETO,17,LOJA-17,MATRIC-253,"1193,00"
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1194,00"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1196,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-102,"1196,05"
10/1/2025,10,PRETO,27,LOJA-27,MATRIC-34,"1198,00"
10/1/2025,20,BRANCO,79,LOJA-79,MATRIC-7,"1200,00"
10/1/2025,10,PRETO,16,LOJA-16,MATRIC-318,"1200,60"
10/1/2025,10,PRETO,26,LOJA-26,MATRIC-112,"1202,00"
10/1/2025,10,PRETO,77,LOJA-77,MATRIC-178,"1203,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-242,"1203,00"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-520,"1204,00"
10/1/2025,10,PRETO,60,LOJA-60,MATRIC-180,"1204,60"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-582,"1205,00"
10/1/2025,20,BRANCO,43,LOJA-43,MATRIC-204,"1205,00"
10/1/2025,10,PRETO,18,LOJA-18,MATRIC-381,"1208,40"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"1208,40"
10/1/2025,10,PRETO,68,LOJA-68,MATRIC-228,"1209,05"
10/1/2025,10,PRETO,2,LOJA-2,MATRIC-499,"1210,10"
10/1/2025,10,PRETO,11,LOJA-11,MATRIC-274,"1210,80"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-343,"1211,30"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-483,"1212,00"
10/1/2025,30,AZUL,21,LOJA-21,MATRIC-419,"1212,00"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-297,"1213,00"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-465,"1213,00"
10/1/2025,10,PRETO,71,LOJA-71,MATRIC-551,"1213,00"
10/1/2025,10,PRETO,74,LOJA-74,MATRIC-494,"1213,00"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1213,65"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-297,"1214,00"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-550,"1214,00"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-340,"1214,00"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1215,00"
10/1/2025,20,BRANCO,79,LOJA-79,MATRIC-594,"1215,00"
10/1/2025,10,PRETO,22,LOJA-22,MATRIC-527,"1216,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1219,40"
10/1/2025,10,PRETO,48,LOJA-48,MATRIC-287,"1220,95"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1221,30"
10/1/2025,10,PRETO,54,LOJA-54,MATRIC-65,"1221,60"
10/1/2025,10,PRETO,45,LOJA-45,MATRIC-289,"1221,65"
10/1/2025,10,PRETO,24,LOJA-24,MATRIC-177,"1222,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-495,"1223,00"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-475,"1224,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1225,80"
10/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1228,00"
10/1/2025,10,PRETO,63,LOJA-63,MATRIC-199,"1228,40"
10/1/2025,20,BRANCO,65,LOJA-65,MATRIC-552,"1230,00"
10/1/2025,10,PRETO,2,LOJA-2,MATRIC-392,"1233,00"
10/1/2025,10,PRETO,19,LOJA-19,MATRIC-455,"1233,00"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-290,"1233,40"
10/1/2025,10,PRETO,26,LOJA-26,MATRIC-163,"1234,00"
10/1/2025,10,PRETO,12,LOJA-12,MATRIC-113,"1234,00"
10/1/2025,10,PRETO,74,LOJA-74,MATRIC-532,"1235,00"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-115,"1235,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1235,00"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-349,"1235,00"
10/1/2025,20,BRANCO,40,LOJA-40,MATRIC-369,"1235,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-448,"1236,40"
10/1/2025,10,PRETO,17,LOJA-17,MATRIC-235,"1237,40"
10/1/2025,10,PRETO,26,LOJA-26,MATRIC-150,"1239,80"
10/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-420,"1241,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1242,00"
10/1/2025,10,PRETO,9,LOJA-9,MATRIC-181,"1243,00"
10/1/2025,10,PRETO,22,LOJA-22,MATRIC-484,"1243,00"
10/1/2025,20,BRANCO,75,LOJA-75,MATRIC-1,"1245,00"
10/1/2025,30,AZUL,21,LOJA-21,MATRIC-388,"1245,00"
10/1/2025,40,VERMELHO,5,LOJA-5,MATRIC-420,"1247,00"
10/1/2025,10,PRETO,27,LOJA-27,MATRIC-34,"1249,60"
10/1/2025,10,PRETO,33,LOJA-33,MATRIC-37,"1252,00"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-601,"1254,00"
10/1/2025,10,PRETO,15,LOJA-15,MATRIC-468,"1254,00"
10/1/2025,10,PRETO,44,LOJA-44,MATRIC-210,"1254,00"
10/1/2025,10,PRETO,18,LOJA-18,MATRIC-487,"1255,00"
10/1/2025,20,BRANCO,43,LOJA-43,MATRIC-206,"1255,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1255,00"
10/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-26,"1256,70"
10/1/2025,10,PRETO,68,LOJA-68,MATRIC-9,"1259,60"
10/1/2025,20,BRANCO,79,LOJA-79,MATRIC-7,"1260,00"
10/1/2025,10,PRETO,2,LOJA-2,MATRIC-499,"1261,10"
10/1/2025,10,PRETO,54,LOJA-54,MATRIC-281,"1261,15"
10/1/2025,10,PRETO,26,LOJA-26,MATRIC-163,"1263,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-211,"1264,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"1264,00"
10/1/2025,30,AZUL,47,LOJA-47,MATRIC-423,"1264,20"
10/1/2025,10,PRETO,74,LOJA-74,MATRIC-532,"1264,60"
10/1/2025,10,PRETO,34,LOJA-34,MATRIC-188,"1265,00"
10/1/2025,10,PRETO,77,LOJA-77,MATRIC-275,"1267,40"
10/1/2025,30,AZUL,21,LOJA-21,MATRIC-130,"1269,00"
10/1/2025,10,PRETO,53,LOJA-53,MATRIC-530,"1269,55"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-601,"1269,70"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-539,"1270,45"
10/1/2025,10,PRETO,17,LOJA-17,MATRIC-304,"1271,30"
10/1/2025,10,PRETO,3,LOJA-3,MATRIC-417,"1272,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-45,"1273,00"
10/1/2025,10,PRETO,62,LOJA-62,MATRIC-310,"1275,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1275,00"
10/1/2025,10,PRETO,9,LOJA-9,MATRIC-263,"1275,00"
10/1/2025,40,VERMELHO,69,LOJA-69,MATRIC-580,"1277,00"
10/1/2025,10,PRETO,72,LOJA-72,MATRIC-504,"1277,80"
10/1/2025,10,PRETO,48,LOJA-48,MATRIC-287,"1279,10"
10/1/2025,20,BRANCO,51,LOJA-51,MATRIC-233,"1280,00"
10/1/2025,10,PRETO,61,LOJA-61,MATRIC-195,"1280,20"
10/1/2025,10,PRETO,9,LOJA-9,MATRIC-271,"1283,00"
10/1/2025,10,PRETO,7,LOJA-7,MATRIC-584,"1283,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-543,"1284,10"
10/1/2025,10,PRETO,17,LOJA-17,MATRIC-294,"1285,00"
10/1/2025,10,PRETO,77,LOJA-77,MATRIC-178,"1287,40"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-489,"1288,60"
10/1/2025,30,AZUL,55,LOJA-55,MATRIC-385,"1290,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-393,"1290,10"
10/1/2025,10,PRETO,4,LOJA-4,MATRIC-414,"1293,00"
10/1/2025,10,PRETO,34,LOJA-34,MATRIC-157,"1294,00"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-608,"1294,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1294,00"
10/1/2025,10,PRETO,19,LOJA-19,MATRIC-537,"1294,40"
10/1/2025,40,VERMELHO,1,LOJA-1,MATRIC-344,"1296,00"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1297,90"
10/1/2025,10,PRETO,2,LOJA-2,MATRIC-499,"1298,40"
10/1/2025,20,BRANCO,56,LOJA-56,MATRIC-326,"1300,00"
10/1/2025,20,BRANCO,57,LOJA-57,MATRIC-426,"1300,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-257,"1300,10"
10/1/2025,10,PRETO,32,LOJA-32,MATRIC-134,"1302,00"
10/1/2025,10,PRETO,10,LOJA-10,MATRIC-259,"1303,00"
10/1/2025,10,PRETO,77,LOJA-77,MATRIC-186,"1303,85"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-321,"1304,00"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-471,"1304,00"
10/1/2025,40,VERMELHO,20,LOJA-20,MATRIC-342,"1305,00"
10/1/2025,10,PRETO,11,LOJA-11,MATRIC-148,"1305,55"
10/1/2025,10,PRETO,58,LOJA-58,MATRIC-519,"1306,40"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-215,"1307,05"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-475,"1309,15"
10/1/2025,20,BRANCO,40,LOJA-40,MATRIC-369,"1310,00"
10/1/2025,10,PRETO,18,LOJA-18,MATRIC-381,"1311,00"
10/1/2025,10,PRETO,66,LOJA-66,MATRIC-512,"1311,55"
10/1/2025,10,PRETO,37,LOJA-37,MATRIC-509,"1312,00"
10/1/2025,10,PRETO,54,LOJA-54,MATRIC-219,"1313,00"
10/1/2025,10,PRETO,31,LOJA-31,MATRIC-126,"1313,00"
10/1/2025,10,PRETO,25,LOJA-25,MATRIC-355,"1313,14"
10/1/2025,10,PRETO,45,LOJA-45,MATRIC-523,"1313,60"
10/1/2025,10,PRETO,76,LOJA-76,MATRIC-62,"1314,00"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1314,00"
10/1/2025,10,PRETO,42,LOJA-42,MATRIC-254,"1314,20"
10/1/2025,10,PRETO,3,LOJA-3,MATRIC-517,"1315,00"
10/1/2025,10,PRETO,17,LOJA-17,MATRIC-235,"1315,80"
10/1/2025,30,AZUL,47,LOJA-47,MATRIC-160,"1317,00"
10/1/2025,10,PRETO,45,LOJA-45,MATRIC-523,"1318,90"
10/1/2025,20,BRANCO,51,LOJA-51,MATRIC-184,"1320,00"
10/1/2025,10,PRETO,77,LOJA-77,MATRIC-243,"1322,00"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-347,"1324,00"
10/1/2025,10,PRETO,23,LOJA-23,MATRIC-593,"1324,00"
10/1/2025,10,PRETO,73,LOJA-73,MATRIC-333,"1324,00"
10/1/2025,10,PRETO,29,LOJA-29,MATRIC-242,"1325,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-393,"1325,00"
10/1/2025,10,PRETO,10,LOJA-10,MATRIC-424,"1325,00"
10/1/2025,10,PRETO,38,LOJA-38,MATRIC-543,"1326,60"
10/1/2025,10,PRETO,63,LOJA-63,MATRIC-605,"1327,30"
10/1/2025,10,PRETO,78,LOJA-78,MATRIC-475,"1327,40"
